,title,link,,
1527,Use of Social-Networking Sites and Subjective Well-Being: A Study in South Korea,https://www.liebertpub.com//doi/10.1089/cyber.2009.0382,,
1528,Does the Type of Anonymity Matter? The Impact of Visualization on Information Sharing in Online Groups,https://www.liebertpub.com//doi/10.1089/cyber.2009.0383,,
1529,Internet Use and Self-Injurious Behaviors Among Adolescents and Young Adults: An Interdisciplinary Literature Review and Implications for Health Professionals,https://www.liebertpub.com//doi/10.1089/cyber.2010.0025,,
1530,Perceived Safety and Teen Risk Taking in Online Chat Sites,https://www.liebertpub.com//doi/10.1089/cyber.2010.0050,,
1531,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1509,,
1532,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1504,,
1533,What Are the True Costs of Regulation?,https://www.liebertpub.com//doi/10.1089/cyber.2011.1508,,
1534,A Comparative Study on the Flow Experience in Web-Based and Text-Based Interaction Environments,https://www.liebertpub.com//doi/10.1089/cyber.2009.0256,,
1535,Motives for Maintaining Personal Journal Blogs,https://www.liebertpub.com//doi/10.1089/cyber.2009.0403,,
1536,Virtual Conversation Partner for Adults with Autism,https://www.liebertpub.com//doi/10.1089/cyber.2009.0255,,
1537,Therapists' Perception of Benefits and Costs of Using Virtual Reality Treatments,https://www.liebertpub.com//doi/10.1089/cyber.2009.0398,,
1538,Comparative Loneliness of Users Versus Nonusers of Online Chatting,https://www.liebertpub.com//doi/10.1089/cyber.2009.0321,,
1539,Contingencies of Self-Worth and Social-Networking-Site Behavior,https://www.liebertpub.com//doi/10.1089/cyber.2010.0049,,
1540,"Problematic Internet Use Among Greek University Students: An Ordinal Logistic Regression with Risk Factors of Negative Psychological Beliefs, Pornographic Sites, and Online Games",https://www.liebertpub.com//doi/10.1089/cyber.2009.0306,,
1541,The Impact of Online Brand Community Type on Consumer's Community Engagement Behaviors: Consumer-Created vs. Marketer-Created Online Brand Community in Online Social-Networking Web Sites,https://www.liebertpub.com//doi/10.1089/cyber.2009.0397,,
1542,Exploring the Creation of Learner-Centered E-Training Environments Among Retail Workers: A Model Development Perspective,https://www.liebertpub.com//doi/10.1089/cyber.2009.0066,,
1543,"College Students' Use of Electronic Communication with Parents: Links to Loneliness, Attachment, and Relationship Quality",https://www.liebertpub.com//doi/10.1089/cyber.2009.0409,,
1544,Facebook and MySpace: Complement or Substitute for Face-to-Face Interaction?,https://www.liebertpub.com//doi/10.1089/cyber.2009.0311,,
1545,"Mirror, Mirror on my Facebook Wall: Effects of Exposure to Facebook on Self-Esteem",https://www.liebertpub.com//doi/10.1089/cyber.2009.0411,,
1546,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1507,,
1547,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2010.1503,,
1548,"Cyberpsychology, Behavior, and Social Networking Completes Another Milestone",https://www.liebertpub.com//doi/10.1089/cyber.2010.1505,,
1549,Involving Consumers in Product Design Through Collaboration: The Case of Online Role-Playing Games,https://www.liebertpub.com//doi/10.1089/cyber.2009.0323,,
1550,"In-Person Contact Begets Calling and Texting: Interpersonal Motives for Cell Phone Use, Face-to-Face Interaction, and Loneliness",https://www.liebertpub.com//doi/10.1089/cyber.2009.0314,,
1551,"The Effect of Gender, Ethnicity, and Income on College Students' Use of Communication Technologies",https://www.liebertpub.com//doi/10.1089/cyber.2009.0357,,
1552,Low Neuroticism and High Hedonistic Traits for Female Internet Child Pornography Consumers,https://www.liebertpub.com//doi/10.1089/cyber.2009.0212,,
1553,A Virtual Psychiatric Ward for Orientating Patients Admitted for the First Time,https://www.liebertpub.com//doi/10.1089/cyber.2009.0107,,
1554,Presence and Emotions in Playing a Group Game in a Virtual Environment: The Influence of Body Participation,https://www.liebertpub.com//doi/10.1089/cyber.2009.0412,,
1555,"Changes in Cue-Induced, Prefrontal Cortex Activity with Video-Game Play",https://www.liebertpub.com//doi/10.1089/cyber.2009.0327,,
1556,The Role of User Resistance in the Adoption of a Mobile Data Service,https://www.liebertpub.com//doi/10.1089/cyber.2009.0377,,
1557,The Influence of Regulatory Fit and Interactivity on Brand Satisfaction and Trust in E-Health Marketing Inside 3D Virtual Worlds (Second Life),https://www.liebertpub.com//doi/10.1089/cyber.2009.0292,,
1558,Implicit and Explicit Self-Esteem in the Context of Internet Addiction,https://www.liebertpub.com//doi/10.1089/cyber.2009.0426,,
1559,"A Randomized, Controlled Clinical Trial of In Virtuo and In Vivo Exposure for Spider Phobia",https://www.liebertpub.com//doi/10.1089/cyber.2009.0277,,
1560,Participant Dropout as a Function of Survey Length in Internet-Mediated University Studies: Implications for Study Design and Voluntary Participation in Psychological Research,https://www.liebertpub.com//doi/10.1089/cyber.2009.0445,,
1561,Analysis of College Students' Online Life-Styles and Their Psychological Profiles in South Korea,https://www.liebertpub.com//doi/10.1089/cyber.2009.0443,,
1562,An Augmented Reality System Validation for the Treatment of Cockroach Phobia,https://www.liebertpub.com//doi/10.1089/cyber.2009.0170,,
1563,Real Behavior in Virtual Environments: Psychology Experiments in a Simple Virtual-Reality Paradigm Using Video Games,https://www.liebertpub.com//doi/10.1089/cyber.2009.0310,,
1564,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2010.1506,,
1565,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2010.1502,,
1566,Using the Internet to Assess Perceptions of Patients with Borderline Personality Disorder: What Do Patients Want in the DSM-V?,https://www.liebertpub.com//doi/10.1089/cyber.2009.0351,,
1567,"College Students' Self-Discrepancy on the Internet, from the Perspectives of Desktop Practices, Self-Control, and Academic Training",https://www.liebertpub.com//doi/10.1089/cyber.2009.0247,,
1568,Restorative Effects of Virtual Nature Settings,https://www.liebertpub.com//doi/10.1089/cyber.2009.0308,,
1569,Converting Virtual Community Members Into Online Buyers,https://www.liebertpub.com//doi/10.1089/cyber.2009.0202,,
1570,Body Image in Eating Disorders: The Influence of Exposure to Virtual-Reality Environments,https://www.liebertpub.com//doi/10.1089/cyber.2009.0301,,
1571,Gender Differences and the Effect of Contextual Features on Game Enjoyment and Responses,https://www.liebertpub.com//doi/10.1089/cyber.2009.0293,,
1572,Impact of Signals and Experience on Trust and Trusting Behavior,https://www.liebertpub.com//doi/10.1089/cyber.2009.0188,,
1573,"Virtual Social Interactions in Social Anxiety?”The Impact of Sex, Gaze, and Interpersonal Distance",https://www.liebertpub.com//doi/10.1089/cyber.2009.0432,,
1574,Emotional Responses During Social Information Seeking on Facebook,https://www.liebertpub.com//doi/10.1089/cyber.2009.0365,,
1575,Designing Appropriate Blended Courses: A Students' Perspective,https://www.liebertpub.com//doi/10.1089/cyber.2009.0335,,
1576,?œI Feel More Connected to the Physically Ideal Mini Me than the Mirror-Image Mini Me?? Theoretical Implications of the ?œMalleable Self??for Speculations on the Effects of Avatar Creation on Avatar?“Self Connection in Wii,https://www.liebertpub.com//doi/10.1089/cyber.2009.0243,,
1577,Investigation of the Computer Experiences and Attitudes of Preservice Mathematics Teachers: New Evidence from Turkey,https://www.liebertpub.com//doi/10.1089/cyber.2009.0345,,
1578,Involving Students in a Blended Course via Teacher's Initiation in Web-Enhanced Collaborative Learning,https://www.liebertpub.com//doi/10.1089/cyber.2009.0287,,
1579,The Role of Structural Characteristics in Video-Game Play Motivation: A Q-Methodology Study,https://www.liebertpub.com//doi/10.1089/cyber.2009.0361,,
1580,Virtual-Reality Distraction and Cold-Pressor Pain Tolerance: Does Avatar Point of View Matter?,https://www.liebertpub.com//doi/10.1089/cyber.2009.0263,,
1581,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2010.1500,,
1582,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2010.1501,,
1583,Using Objective Measures Prepares Psychologists for a Brain-Based Taxonomy,https://www.liebertpub.com//doi/10.1089/cyber.2009.0989,,
1584,Self-Presentation 2.0: Narcissism and Self-Esteem on Facebook,https://www.liebertpub.com//doi/10.1089/cyber.2009.0257,,
1585,Conflict Management in Online Relationships,https://www.liebertpub.com//doi/10.1089/cyber.2009.0272,,
1586,Differentiation of Internet Addiction Risk Level Based on Autonomic Nervous Responses: The Internet-Addiction Hypothesis of Autonomic Activity,https://www.liebertpub.com//doi/10.1089/cyber.2009.0254,,
1587,Predictive Factors of Excessive Online Poker Playing,https://www.liebertpub.com//doi/10.1089/cyber.2009.0223,,
1588,Internet-Usage Patterns of Immigrants in the Process of Intercultural Adaptation,https://www.liebertpub.com//doi/10.1089/cyber.2009.0249,,
1589,"Mental Health, Personality, and Parental Rearing Styles of Adolescents with Internet Addiction Disorder",https://www.liebertpub.com//doi/10.1089/cyber.2009.0222,,
1590,An Internet-Based Self-Help Treatment for Fear of Public Speaking: A Controlled Trial,https://www.liebertpub.com//doi/10.1089/cyber.2009.0224,,
1591,Effect of Herd Cues and Product Involvement on Bidder Online Choices,https://www.liebertpub.com//doi/10.1089/cyber.2009.0304,,
1592,Virtual Reality Induces Dissociation and Lowers Sense of Presence in Objective Reality,https://www.liebertpub.com//doi/10.1089/cyber.2009.0164,,
1593,Commonalities in the Psychological Factors Associated with Problem Gambling and Internet Dependence,https://www.liebertpub.com//doi/10.1089/cyber.2009.0317,,
1594,Comparison of Human Anxiety Based on Different Cultural Backgrounds,https://www.liebertpub.com//doi/10.1089/cyber.2009.0380,,
1595,Storming the Servers: A Social Psychological Analysis of the First Internet War,https://www.liebertpub.com//doi/10.1089/cyber.2009.0134,,
1596,"College Counselors' Use of Informal Language Online: Student Perceptions of Expertness, Trustworthiness, and Attractiveness",https://www.liebertpub.com//doi/10.1089/cyber.2009.0280,,
1597,The Roles of Regulatory Focus and Medical Recommendation Avatars' Trustworthiness in Virtual Environment?“Based E-Health,https://www.liebertpub.com//doi/10.1089/cyber.2009.0291,,
1598,?œI Can Be Happy Even When I Lose the Game?? The Influence of Chronic Regulatory Focus and Primed Self-Construal on Exergamers' Mood,https://www.liebertpub.com//doi/10.1089/cyber.2009.0268,,
1599,The Virtual Cooperation Platform in Enterprise and Supplier Cooperation Models,https://www.liebertpub.com//doi/10.1089/cyber.2009.0233,,
1600,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2009.0988,,
1601,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2009.0987,,
1602,Psychology Should Emulate Physics,https://www.liebertpub.com//doi/10.1089/cyber.2010.9992,,
1603,Internet Use and Psychological Well-being: A Meta-Analysis,https://www.liebertpub.com//doi/10.1089/cyber.2009.0217,,
1604,Immersion in Mediated Environments: The Role of Personality Traits,https://www.liebertpub.com//doi/10.1089/cyber.2009.0171,,
1605,College Female and Male Heavy Internet Users' Profiles of Practices and Their Academic Grades and Psychosocial Adjustment,https://www.liebertpub.com//doi/10.1089/cyber.2009.0023,,
1606,College Students' Perceptions of Intimate Partner Cyber Harassment,https://www.liebertpub.com//doi/10.1089/cyber.2009.0221,,
1607,Prevalence and Risk Factors of Video Game Dependency in Adolescence: Results of a German Nationwide Survey,https://www.liebertpub.com//doi/10.1089/cyber.2009.0227,,
1608,The Relationship of Loneliness and Social Anxiety with Children's and Adolescents' Online Communication,https://www.liebertpub.com//doi/10.1089/cyber.2009.0215,,
1609,Comparing Utilitarian and Hedonic Usefulness to User Intention in Multipurpose Information Systems,https://www.liebertpub.com//doi/10.1089/cyber.2009.0167,,
1610,"The Associations among Computer-Mediated Communication, Relationships, and Well-being",https://www.liebertpub.com//doi/10.1089/cyber.2009.0173,,
1611,Effects of 3D Virtual Haptics Force Feedback on Brand Personality Perception: The Mediating Role of Physical Presence in Advergames,https://www.liebertpub.com//doi/10.1089/cyber.2009.0098,,
1612,"Online Gaming Addiction: The Role of Sensation Seeking, Self-Control, Neuroticism, Aggression, State Anxiety, and Trait Anxiety",https://www.liebertpub.com//doi/10.1089/cyber.2009.0229,,
1613,Evaluation of Psychometric Properties of the Internet Addiction Scale in a Sample of Turkish High School Students,https://www.liebertpub.com//doi/10.1089/cyber.2009.0160,,
1614,The Neural and Psychological Basis of Herding in Purchasing Books Online: An Event-Related Potential Study,https://www.liebertpub.com//doi/10.1089/cyber.2009.0142,,
1615,Online Gaming Dependency: A Preliminary Study in China,https://www.liebertpub.com//doi/10.1089/cyber.2009.0082,,
1616,Does Imposing a Goal Always Improve Exercise Intentions in Avatar-Based Exergames? The Moderating Role of Interdependent Self-Construal on Exercise Intentions and Self-Presence,https://www.liebertpub.com//doi/10.1089/cyber.2009.0186,,
1617,The Influence of Social Networking Web Sites on the Evaluation of Job Candidates,https://www.liebertpub.com//doi/10.1089/cyber.2009.0193,,
1618,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2010.9991,,
1619,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2010.9990,,
1620,What's in a Name?,https://www.liebertpub.com//doi/10.1089/cyber.2010.9995,,
1621,Self-Disclosure through Weblogs and Perceptions of Online and ?œReal-life??Friendships among Female Bloggers,https://www.liebertpub.com//doi/10.1089/cyber.2009.0174,,
1622,Predicting the Determinants of Users' Intentions for Using YouTube to Share Video: Moderating Gender Effects,https://www.liebertpub.com//doi/10.1089/cyber.2009.0105,,
1623,The Effects of Feedback in the Implementation of Web-Mediated Self-Regulated Learning,https://www.liebertpub.com//doi/10.1089/cyber.2009.0267,,
1624,Virtual Reality Cues for Binge Drinking in College Students,https://www.liebertpub.com//doi/10.1089/cyber.2009.0211,,
1625,Let's Go Formative: Continuous Student Ratings with Web 2.0 Application Twitter,https://www.liebertpub.com//doi/10.1089/cyber.2009.0128,,
1626,"Going to Other Worlds: The Relationships between Videogaming, Psychological Absorption, and Daydreaming Styles",https://www.liebertpub.com//doi/10.1089/cyber.2009.0065,,
1627,Psychological Predictors of Young Adults' Use of Social Networking Sites,https://www.liebertpub.com//doi/10.1089/cyber.2009.0094,,
1628,Internet Usage Purposes and Gender Differences in the Effects of Perceived Utilitarian and Hedonic Value,https://www.liebertpub.com//doi/10.1089/cyber.2009.0200,,
